id,section,topic,status,reason,duplicate_of
TCS_APT_619,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_621,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_622,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_631,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_651
TCS_APT_635,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_530
TCS_APT_636,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_637,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_638,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_639,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_644,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_684
TCS_APT_645,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_646,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_648,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_668
TCS_APT_650,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_651,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_652,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_632
TCS_APT_653,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_633
TCS_APT_654,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_634
TCS_APT_655,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_656,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_636
TCS_APT_657,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_658,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_659,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_639
TCS_APT_660,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_640
TCS_APT_661,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_641
TCS_APT_662,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_642
TCS_APT_663,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_643
TCS_APT_664,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_684
TCS_APT_665,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_666,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_667,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_647
TCS_APT_669,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_649
TCS_APT_670,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_671,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_651
TCS_APT_672,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_632
TCS_APT_673,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_633
TCS_APT_674,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_634
TCS_APT_675,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_676,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_636
TCS_APT_677,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_678,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_679,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_639
TCS_APT_680,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_640
TCS_APT_681,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_641
TCS_APT_682,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_642
TCS_APT_683,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_643
TCS_APT_684,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_686,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_687,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_647
TCS_APT_688,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_668
TCS_APT_689,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_649
TCS_APT_690,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_691,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_651
TCS_APT_692,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_632
TCS_APT_693,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_633
TCS_APT_694,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_634
TCS_APT_695,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_696,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_636
TCS_APT_697,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_698,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_699,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_639
TCS_APT_700,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_640
TCS_VER_004,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_005,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_002
TCS_VER_006,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_002
TCS_VER_008,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_009,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_010,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_001
TCS_VER_011,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_012,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_002
TCS_VER_013,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_540
TCS_VER_014,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_015,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_016,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_540
TCS_VER_017,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_001
TCS_VER_019,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_002
TCS_VER_020,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_022,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_562
TCS_VER_023,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_536
TCS_VER_024,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_606
TCS_VER_025,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_047
TCS_VER_026,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_523
TCS_VER_027,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_001
TCS_VER_028,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_029,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_030,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_582
TCS_VER_031,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_540
TCS_VER_033,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_001
TCS_VER_034,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_592
TCS_VER_038,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_040,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_559
TCS_VER_041,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_522
TCS_VER_042,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_043,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_044,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_045,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_582
TCS_VER_046,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_039
TCS_VER_048,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_619
TCS_VER_050,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_051,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_071
TCS_VER_052,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_088
TCS_VER_054,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_081
TCS_VER_059,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_071
TCS_VER_060,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_053
TCS_VER_061,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_080
TCS_VER_062,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_063,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_064,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_089
TCS_VER_065,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_070
TCS_VER_066,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_096
TCS_VER_067,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_070
TCS_VER_068,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_056
TCS_VER_069,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_080
TCS_VER_072,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_073,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_070
TCS_VER_075,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_076,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_053
TCS_VER_077,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_096
TCS_VER_078,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_079,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_057
TCS_VER_083,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_074
TCS_VER_084,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_086
TCS_VER_085,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_087,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_061
TCS_VER_091,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_086
TCS_VER_092,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_096
TCS_VER_094,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_070
TCS_VER_095,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_089
TCS_VER_097,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_071
TCS_VER_098,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_057
TCS_VER_099,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_081
TCS_VER_100,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_055
TCS_VER_112,Verbal Ability,Fill in the Blanks,REMOVED,topic_coverage_selection,
TCS_VER_125,Verbal Ability,Fill in the Blanks,REMOVED,topic_coverage_selection,
TCS_VER_157,Verbal Ability,Reading Comprehension,REMOVED,topic_coverage_selection,
TCS_VER_172,Verbal Ability,Grammar,REMOVED,exact_or_formatting_duplicate,TCS_VER_171
TCS_VER_178,Verbal Ability,Grammar,REMOVED,exact_or_formatting_duplicate,TCS_VER_171
TCS_VER_183,Verbal Ability,Grammar,REMOVED,exact_or_formatting_duplicate,TCS_VER_171
TCS_VER_196,Verbal Ability,Grammar,REMOVED,exact_or_formatting_duplicate,TCS_VER_171
TCS_VER_200,Verbal Ability,Grammar,REMOVED,exact_or_formatting_duplicate,TCS_VER_188
TCS_VER_222,Verbal Ability,Idioms and Phrases,REMOVED,topic_coverage_selection,
TCS_VER_229,Verbal Ability,Idioms and Phrases,REMOVED,near_duplicate,TCS_VER_231
TCS_VER_268,Verbal Ability,Sentence Improvement,REMOVED,topic_coverage_selection,
TCS_VER_281,Verbal Ability,Word Analogy,REMOVED,topic_coverage_selection,
TCS_VER_329,Verbal Ability,Error Spotting,REMOVED,topic_coverage_selection,
TCS_VER_336,Verbal Ability,One Word Substitution,REMOVED,topic_coverage_selection,
TCS_VER_369,Verbal Ability,Cloze Test,REMOVED,near_duplicate,TCS_VER_370
TCS_VER_385,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_384
TCS_VER_386,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_384
TCS_VER_387,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_384
TCS_VER_388,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_384
TCS_VER_390,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_389
TCS_VER_391,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_389
TCS_VER_392,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_389
TCS_VER_393,Verbal Ability,Miscellaneous,REMOVED,exact_or_formatting_duplicate,TCS_VER_389
TCS_VER_417,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_415
TCS_VER_422,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_433
TCS_VER_424,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_455,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_454
TCS_VER_456,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_454
TCS_VER_457,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_454
TCS_VER_517,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_521,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_021
TCS_VER_524,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_522
TCS_VER_525,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_039
TCS_VER_526,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_527,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_619
TCS_VER_528,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_566
TCS_VER_529,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_522
TCS_VER_531,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_041
TCS_VER_532,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_533,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_534,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_566
TCS_VER_535,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_536
TCS_VER_537,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_536
TCS_VER_538,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_539,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_541,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_542,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_544,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_035
TCS_VER_545,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_552
TCS_VER_546,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_619
TCS_VER_547,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_016
TCS_VER_548,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_549,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_550,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_551,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_553,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_554,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_552
TCS_VER_555,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_556,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_557,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_572
TCS_VER_558,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_043
TCS_VER_560,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_572
TCS_VER_561,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_522
TCS_VER_563,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_565,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_564
TCS_VER_567,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_568,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_614
TCS_VER_569,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_540
TCS_VER_570,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_571,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_574,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_591
TCS_VER_575,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_573
TCS_VER_576,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_019
TCS_VER_577,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_585
TCS_VER_579,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_573
TCS_VER_580,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_536
TCS_VER_581,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_594
TCS_VER_583,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_049
TCS_VER_584,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_586,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_588,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_564
TCS_VER_590,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_593,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_578
TCS_VER_595,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_596,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_606
TCS_VER_597,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_582
TCS_VER_598,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_582
TCS_VER_599,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_572
TCS_VER_600,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_585
TCS_VER_601,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_564
TCS_VER_602,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_606
TCS_VER_603,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_604,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_530
TCS_VER_605,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_607,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_610
TCS_VER_611,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_047
TCS_VER_612,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_039
TCS_VER_615,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_048
TCS_VER_616,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_035
TCS_VER_617,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_002
TCS_VER_618,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_003
TCS_VER_620,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_543
TCS_VER_621,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_007
TCS_VER_622,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_003
TCS_VER_623,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_001
TCS_VER_624,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_049
TCS_VER_625,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_049
TCS_VER_626,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_566
TCS_VER_627,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_050
TCS_VER_628,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_613
TCS_VER_629,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_018
TCS_VER_630,Verbal Ability,Vocabulary,REMOVED,exact_or_formatting_duplicate,TCS_VER_423
TCS_VER_632,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_636,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_638,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_639,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_641,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_430
TCS_VER_648,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_663
TCS_VER_651,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_654,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_653
TCS_VER_655,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_656,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_520
TCS_VER_658,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_659,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_653
TCS_VER_660,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_647
TCS_VER_666,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_667,Verbal Ability,Vocabulary,REMOVED,near_duplicate,TCS_VER_639
TCS_VER_669,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
TCS_VER_670,Verbal Ability,Vocabulary,REMOVED,topic_coverage_selection,
